program,fractal,degree,constant_real,constant_imag,radius,max_iterations,horizontal_samples,vertical_samples,lower_real,lower_imag,upper_real,upper_imag,runtime,threads,grid_size
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000846,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003315,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.012832,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.050613,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.200001,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.797837,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.109587,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,12.308496,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000522,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.048214,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.623546,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.600565,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000015,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000054,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000217,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000850,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003270,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.013201,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.050666,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.202402,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.788465,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.101536,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,12.304848,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000522,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.048479,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.637015,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.659998,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000015,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000055,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000220,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000853,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003341,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.013082,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.051662,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.202738,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.806288,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.149559,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,12.298887,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000007,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000529,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.049110,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.645832,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.659851,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000015,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000058,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000219,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000853,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003330,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.013085,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.051165,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.204102,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.800432,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.154230,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,12.428043,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000007,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000518,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.048193,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.602934,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.600994,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000015,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000054,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000217,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000843,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003283,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.012874,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.051046,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.200293,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.798922,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.155523,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,12.550456,3,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000426,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.041509,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.834326,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.823436,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000045,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000183,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000697,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002723,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010681,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.043015,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.165770,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.665471,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.645538,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.294168,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000450,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039951,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.823855,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.827766,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000013,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000046,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000182,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000692,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002727,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010723,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.042006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.170777,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.661484,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.629104,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.219915,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000428,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039985,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.834525,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.836206,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000045,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000178,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000696,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002816,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010637,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.043104,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.171856,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.657539,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.575636,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.251104,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000426,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.040233,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.847817,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.858491,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000048,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000178,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000694,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002710,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010653,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.042190,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.170414,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.670888,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.601179,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.244655,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000431,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039883,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.865747,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.829405,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000013,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000046,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000180,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000690,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002785,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010797,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.042347,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.166470,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.657163,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.607612,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.229637,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000426,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.040756,4,1
build/shared-fractals,julia,2.000000,-0.800000,0.156000,4.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.876208,4,1
